combination,r2,q2,mae,rmsd,threshold,model
"('B1_20-9', 'loc_B5_20-9', 'para', 'B5_11-6')",0.22504107140451712,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'L_11-6')",0.18108972799791234,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'bond_length_12-14')",0.38933254569048936,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'cone_angle')",0.16725727681278724,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'bite_angle')",0.5984654802610445,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'bite_angle_inverted')",0.21623159803331038,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'buried_volume')",0.5215359471637355,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'HOMO-LUMO Gap (eV)')",0.38909852767128816,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'dipole_x_base_symmetry')",0.3580364914350883,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'dipole_y_base_symmetry')",0.10486394209035321,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para', 'dipole_z_base_symmetry')",0.15232156123800877,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'Frequency_Bending_22-23')",0.25824769595731323,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'Cross_mag_Bending_22-23')",0.27513292679586643,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'total_dipole_5-1-25')",0.22769123274364078,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'dipole_x_10-11-12')",0.2566071254156772,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'dipole_y_10-11-12')",0.29208624124980365,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'dipole_z_10-11-12')",0.4281873853860022,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'total_dipole_10-11-12')",0.22769123274364078,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'hirshfeld_atom_12')",0.5258053719638396,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'cm5_atom_5')",0.25159679200786855,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'cm5_atom_12')",0.28561646713207567,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'B1_11-6')",0.23214931156277696,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'B5_11-6')",0.3589824819082573,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'L_11-6')",0.3022201184364084,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'bond_length_12-14')",0.43745282674059005,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'cone_angle')",0.2993004972020863,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'bite_angle')",0.6120567397207499,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'bite_angle_inverted')",0.32710826755563016,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'buried_volume')",0.5059612536047181,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'HOMO-LUMO Gap (eV)')",0.4775044735758923,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'dipole_x_base_symmetry')",0.3697673559785616,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'dipole_y_base_symmetry')",0.24035430560651128,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'para_angle', 'dipole_z_base_symmetry')",0.2367170116064109,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'Cross_mag_Bending_22-23')",0.22900973012021586,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'total_dipole_5-1-25')",0.16495558864610915,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'dipole_x_10-11-12')",0.21012241982349533,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'dipole_y_10-11-12')",0.09630197094075876,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'dipole_z_10-11-12')",0.21834942702603988,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'total_dipole_10-11-12')",0.16495558864610915,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'hirshfeld_atom_12')",0.5644405368826793,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'cm5_atom_5')",0.1206487335049421,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'cm5_atom_12')",0.15334949916633522,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'B1_11-6')",0.09259708831972324,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'B5_11-6')",0.22899048132369748,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'L_11-6')",0.18232960240620788,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'bond_length_12-14')",0.4112694447823739,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'cone_angle')",0.20270951097688583,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'bite_angle')",0.5896364681736348,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'bite_angle_inverted')",0.25115807660376654,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'buried_volume')",0.5169537964482511,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'HOMO-LUMO Gap (eV)')",0.3941369803077158,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'dipole_x_base_symmetry')",0.3394640048904971,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'dipole_y_base_symmetry')",0.10010050574146867,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Frequency_Bending_22-23', 'dipole_z_base_symmetry')",0.14021420331672363,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'total_dipole_5-1-25')",0.331111765749855,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'dipole_x_10-11-12')",0.41251990538451644,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'dipole_y_10-11-12')",0.2724068580226552,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'dipole_z_10-11-12')",0.33271378567310184,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'total_dipole_10-11-12')",0.331111765749855,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'hirshfeld_atom_12')",0.551022373289973,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'cm5_atom_5')",0.2256576321470759,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'cm5_atom_12')",0.2806875967030038,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'B1_11-6')",0.22566142992650562,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'B5_11-6')",0.34529119915982864,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'L_11-6')",0.24140085402839817,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'bond_length_12-14')",0.5349953386071333,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'cone_angle')",0.4217119397214998,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'bite_angle')",0.5931019938616005,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'bite_angle_inverted')",0.4935794611673535,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'buried_volume')",0.5889064914167443,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'HOMO-LUMO Gap (eV)')",0.4593513758834096,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'dipole_x_base_symmetry')",0.36097192040554116,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'dipole_y_base_symmetry')",0.23112036474890252,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'Cross_mag_Bending_22-23', 'dipole_z_base_symmetry')",0.3070281910964908,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'dipole_x_10-11-12')",0.2007436599755943,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'dipole_y_10-11-12')",0.10447730963161728,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'dipole_z_10-11-12')",0.26626803151660705,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'hirshfeld_atom_12')",0.5468739289406044,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'cm5_atom_5')",0.17255308538281267,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'cm5_atom_12')",0.15686555519161594,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'B1_11-6')",0.11140964480497606,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'B5_11-6')",0.24411220641302878,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'L_11-6')",0.2687195136039362,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'bond_length_12-14')",0.39998596783331064,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'cone_angle')",0.15911894278025807,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'bite_angle')",0.5901902329089947,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'bite_angle_inverted')",0.22520991332662155,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'buried_volume')",0.5560707713255579,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'HOMO-LUMO Gap (eV)')",0.3634851845667544,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'dipole_x_base_symmetry')",0.4105323802906251,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'dipole_y_base_symmetry')",0.11438961477578657,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'total_dipole_5-1-25', 'dipole_z_base_symmetry')",0.13057427173973668,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'dipole_y_10-11-12')",0.14475878653501772,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'dipole_z_10-11-12')",0.2982496298518911,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'total_dipole_10-11-12')",0.2007436599755944,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'hirshfeld_atom_12')",0.5343308887751606,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'cm5_atom_5')",0.21829826770569138,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'cm5_atom_12')",0.18563017304524065,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'B1_11-6')",0.14520726486086843,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'B5_11-6')",0.2788170189534106,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'L_11-6')",0.3519976438351302,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'bond_length_12-14')",0.39292195322912027,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'cone_angle')",0.16153051332094748,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'bite_angle')",0.6015972083546152,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'bite_angle_inverted')",0.21554216121067604,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'buried_volume')",0.5425846066049949,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'HOMO-LUMO Gap (eV)')",0.37045264479133366,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'dipole_x_base_symmetry')",0.4662301906454692,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'dipole_y_base_symmetry')",0.14561580148646547,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_x_10-11-12', 'dipole_z_base_symmetry')",0.1526764363451354,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'dipole_z_10-11-12')",0.21652270425566633,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'total_dipole_10-11-12')",0.10447730963161694,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'hirshfeld_atom_12')",0.5250113580653806,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'cm5_atom_5')",0.12289582105010943,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'cm5_atom_12')",0.1543867731729549,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'B1_11-6')",0.08330501230355825,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'B5_11-6')",0.22849639095286045,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'L_11-6')",0.22245349222809208,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'bond_length_12-14')",0.40207970385307745,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'cone_angle')",0.16733416283825808,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'bite_angle')",0.6120191864627389,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'bite_angle_inverted')",0.21844926615111637,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'buried_volume')",0.5187976506965926,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'HOMO-LUMO Gap (eV)')",0.36335444475441814,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'dipole_x_base_symmetry')",0.378166188495062,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'dipole_y_base_symmetry')",0.0934209686710139,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_y_10-11-12', 'dipole_z_base_symmetry')",0.12171299839416205,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_z_10-11-12', 'total_dipole_10-11-12')",0.26626803151660705,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_z_10-11-12', 'hirshfeld_atom_12')",0.6523915192896605,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_z_10-11-12', 'cm5_atom_5')",0.2162856701721887,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
"('B1_20-9', 'loc_B5_20-9', 'dipole_z_10-11-12', 'cm5_atom_12')",0.26086593196976904,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF5583BEE0>
